edge_id,from_node,to_node,length,geometry_wkt,full_id,osm_id,osm_type,highway,surface,source:maxspeed,sidewalk:both,oneway:bicycle:conditional,oneway:bicycle,oneway,name,motor_vehicle:conditional,maxspeed,lit,lanes,foot,bicycle,X,Y,FID,Rotation,Direction,Volume,Label,Year,Neighbourh,n,distance,feature_x,feature_y,nearest_x,nearest_y,cycleway:right,cycleway:left,sidewalk,ref,cycleway,busway,NHS,cycleway:both,parking:right,parking:left:orientation,parking:left,maxspeed:type,lane_markings,sidewalk:left,parking:both:orientation,parking:both,parking:right:orientation,cycleway:both:lane,sidewalk:right,oneway:bus,width,source:width,lanes:forward,lanes:backward,turn:lanes:both_ways,lanes:both_ways,parking:lane:left,parking:condition:left,smoothness,turn:lanes:forward,layer,bridge,parking:both:private,parking:both:access,railway,maxspeed:forward,maxspeed:backward,noname,junction,turn:lanes,construction,living_street,parking:both:maxstay:conditional,old_name,name:str-fonnapa,name:str,name:en,alt_name,cycleway:lane,bicycle_road,parking:right:maxstay,parking:right:access,access,parking:right:private,turn:lanes:backward,parking:lane:right,sidewalk:both:surface,cycleway:left:oneway,proposed:cycleway,geobase:acquisitionTechnique,attribution,motor_vehicle,horse,sidewalk:right:surface,sidewalk:left:surface,shoulder,construction:cycleway,cycleway:right:lane,source:cycleway,maxheight,parking:left:restriction,cycleway:oneway,cycleway:right:oneway,hgv,bridge:movable,hazard,shoulder:left,bus,service,parking:left:maxstay,parking:left:access,maxspeed:advisory
E35,N68,N69,462.5269716398975,"LINESTRING (-13729327.362039018 6179856.123828287, -13728865.007665955 6179843.489224887)",w4290852,4290852,way,residential,asphalt,,,,,,Carrick Street,,30,,2,,,-13728822.0042248,6179832.42736129,621.0,263.106238754,Left,5490.0,5490(16),2016.0,North Jubilee,1.0,0.0003918916283754022,-123.3284927,48.4368632,-123.32810639351538,48.436797273159215,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E36,N70,N71,365.19076782481767,"LINESTRING (-13729353.577779097 6178983.373483404, -13728989.396064969 6178956.244605823)",w4290854,4290854,way,residential,asphalt,,,,,,Coronation Avenue,,30,,,,,-13728960.882304,6178969.55398288,77.0,82.1297690708,Right,7360.0,7360(89),1989.0,North Jubilee,1.0,0.000268146775866152,-123.3296101,48.4315751,-123.32935395652714,48.43165442978459,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E37,N72,N73,235.35737727127741,"LINESTRING (-13729187.600418326 6178844.810752677, -13729063.23428321 6178684.574713309, -13729053.070813702 6178675.364294359, -13729036.061195511 6178667.345030592)",w4290856,4290856,way,residential,asphalt,,,,,,Birch Street,,30,,,,,-13729047.7467569,6178826.61988418,79.0,81.0667261743,Left,8630.0,8630(89),1989.0,North Jubilee,1.0,0.0007339589562843623,-123.33061120728402,48.43024459317667,-123.330134273184,48.43080247274588,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E38,N74,N75,66.61509395949665,"LINESTRING (-13729343.681476368 6178434.303151695, -13729332.004061785 6178423.650248513, -13729301.658368591 6178423.381829076, -13729281.197846185 6178423.599919868)",w4290858,4290858,way,residential,asphalt,,,,,yes,Leighton Road,,30,,,,,-13729504.4428464,6178442.00237231,553.0,307.8172742805,Right,1124.0,1124(14),2014.0,North Jubilee,1.0,0.0014448730023918293,-123.3327927,48.428464,-123.33423684395797,48.4285098935911,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E39,N76,N77,324.89999205546417,"LINESTRING (-13728908.778489739 6178097.107477082, -13728908.767357785 6178109.588512133, -13728908.767357785 6178115.443197503, -13728908.73396194 6178253.574677223, -13728908.077176943 6178422.006179601)",w4290859,4290859,way,residential,asphalt,,,,,,Bank Street,,30,,,,,-13728937.2721216,6178538.05876322,48.0,90.0006198368,Both,900.0,900(91),1991.0,South Jubilee,1.0,0.0007398101990180991,-123.3288796,48.4283907,-123.32914186265005,48.42908246400091,,,both,,,,,no,,,,,,,parallel,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E40,N78,N79,307.9843143075716,"LINESTRING (-13728815.860110773 6177718.843484901, -13728826.313010957 6178026.650363864)",w4290860,4290860,way,residential,asphalt,,,,,,Clare Street,,,,,,,-13728860.1765626,6177595.79668317,546.0,91.2728893877,Right,73.0,73(11),2011.0,Gonzales,1.0,0.0008345926216743545,-123.3280512,48.4241991,-123.32844930146014,48.423465574218866,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E41,N80,N81,325.1199131508495,"LINESTRING (-13728757.00549599 6178421.284802524, -13728756.972100142 6178415.144711749, -13728756.78285701 6178380.954888234, -13728757.205871072 6178277.44678837, -13728757.617753189 6178178.519718953, -13728757.98510751 6178096.168045077)",w4290861,4290861,way,residential,asphalt,,,,,,Fell Street,,30,yes,,,,-13728789.5074152,6178260.53189228,45.0,90.0006198368,Both,380.0,380(91),1991.0,South Jubilee,1.0,0.0002895313729734728,-123.32752494403387,48.42742635492472,-123.3278144697079,48.427428171517896,,,both,,,,,no,,,,,no,,parallel,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E42,N82,N83,129.22178123852325,"LINESTRING (-13728332.299374714 6178721.198390202, -13728346.49260979 6178721.148059801, -13728396.141102685 6178721.500372617, -13728461.519039627 6178721.819131845)",w4291711,4291711,way,residential,asphalt,,,,,,Bourchier Street,,30,,,,,-13728349.9532084,6178755.21367332,446.0,0.0006198368,Left,240.0,240(96),1996.0,South Jubilee,1.0,0.00020290287979758727,-123.32386684244793,48.430173950872515,-123.32386588708621,48.430376851503155,,,both,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E43,N84,N85,142.14075608226767,"LINESTRING (-13730619.781327127 6177736.171900047, -13730628.876129527 6177738.604255428, -13730716.818527253 6177761.149706598, -13730757.361085799 6177771.885656682)",w4291795,4291795,way,secondary,asphalt,sign,,,,yes,Yates Street,,40,yes,2,,,-13730757.3175036,6177815.58776028,59.0,345.3295055111,Left,11240.0,11240(89),1989.0,Fernwood,1.0,0.00026051992024204984,-123.345492,48.4245153,-123.34549160849443,48.42477581962607,lane,separate,both,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E44,N86,N87,500.7772071615822,"LINESTRING (-13731684.786027493 6177720.588067215, -13731705.958994644 6177723.909484524, -13731755.763334826 6177731.74333755, -13731779.285143232 6177735.433806137, -13731818.692242973 6177741.623732037, -13731855.44993883 6177747.394290311, -13731951.908277603 6177762.542024362, -13731954.746924618 6177762.978172143, -13731986.907125508 6177768.027423064, -13731993.129885044 6177769.000368768, -13732000.098485168 6177770.090739086, -13732010.941003572 6177771.801782018, -13732021.538619095 6177773.009577238, -13732025.701968051 6177773.479275424, -13732033.238297576 6177774.754170631, -13732075.361592893 6177781.8667474, -13732093.951947855 6177785.003664039, -13732130.28662965 6177791.126526047, -13732162.313247152 6177796.528068232, -13732179.300601447 6177799.396590475)",w4291797,4291797,way,tertiary,asphalt,,,,,,View Street,,50,yes,2,,,-13732052.7304793,6177771.12328117,406.0,80.2665916686,Left,3860.0,3860(89),1989.0,Harris Green,1.0,4.100832100676453e-05,-123.35712393481212,48.424551508551886,-123.35712850124762,48.42451075526909,,,both,,,,,no,,,,,,,parallel,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E45,N78,N88,163.49737278606068,"LINESTRING (-13728815.860110773 6177718.843484901, -13728793.930171086 6177718.591862482, -13728766.879534822 6177718.390564552, -13728687.230439158 6177718.222816281, -13728674.940767376 6177718.206041453, -13728652.365174644 6177718.155716973)",w4294602,4294602,way,residential,asphalt,,,,,,Brighton Avenue,,,,,,,-13728734.7921772,6177644.40134539,518.0,91.2728893877,Right,84.0,84(11),2011.0,Gonzales,1.0,0.00044067153546063087,-123.32732233846967,48.42419599628018,-123.3273229543622,48.423755325175115,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E46,N89,N90,43.94586403927136,"LINESTRING (-13728292.81435133 6177706.329472244, -13728276.261143047 6177709.852181724, -13728260.375851713 6177713.408442295, -13728251.069542285 6177718.776385589)",w4294603,4294603,way,residential,,,,,,yes,Brighton Avenue,,,,,,,-13728314.109627,6177498.46679129,37.0,0.0006198368,Both,900.0,900(92),1992.0,Gonzales,1.0,0.0012538306944195464,-123.3233526,48.4241245,-123.32354389871614,48.42288534859219,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E47,N89,N91,275.4077128057272,"LINESTRING (-13728292.81435133 6177706.329472244, -13728287.838370094 6177612.407864286, -13728278.109046597 6177556.884056857, -13728278.075650748 6177546.349671362, -13728286.090654086 6177534.825605323, -13728299.11503451 6177530.816508851, -13728385.89970953 6177530.447470779)",w4294605,4294605,way,residential,asphalt,,,,,,Brighton Crescent,,,,,,,-13728314.109627,6177498.46679129,37.0,0.0006198368,Both,900.0,900(92),1992.0,Gonzales,1.0,0.0001924705270590118,-123.3235444418581,48.42307781835289,-123.32354389871614,48.42288534859219,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E48,N91,N92,381.5043015998083,"LINESTRING (-13728385.89970953 6177530.447470779, -13728380.612033717 6177286.147771019, -13728377.383768486 6177149.038386059)",w4294606,4294606,way,residential,,,,,,,Redfern Street,,,,,,,-13728314.109627,6177498.46679129,37.0,0.0006198368,Both,900.0,900(92),1992.0,Gonzales,1.0,0.0006383438336332774,-123.32418190331197,48.4228645402852,-123.32354389871614,48.42288534859219,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E49,N93,N94,572.1392315249639,"LINESTRING (-13728471.548925748 6177149.189349426, -13728461.596963271 6177162.876705721, -13728461.340928443 6177175.557658367, -13728478.985067734 6177717.803445616)",w4294634,4294634,way,residential,asphalt,,,,,,Cowichan Street,,,,,,,-13728472.5359973,6177102.28437763,35.0,0.0006198368,Left,2731.0,2731(96),1996.0,Gonzales,1.0,0.0002797752134397873,-123.3249582,48.4208031,-123.3249670670146,48.420523465334576,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E50,N95,N96,223.40183159754233,"LINESTRING (-13729557.492822332 6181226.896567739, -13729557.938100297 6181207.077364364, -13729558.02715589 6181203.36861085, -13729558.962239614 6181161.565532392, -13729560.442788841 6181095.865805346, -13729562.479935521 6181005.615511697, -13729562.524463318 6181003.551412402)",w4388506,4388506,way,residential,asphalt,,,,,,Scott Street,,30,,,,,-13729441.2865631,6181064.95468948,113.0,89.0006198368,Left,8158.0,8158(14),2014.0,Oaklands,1.0,0.001076043614912039,-123.33474492260714,48.444178995731136,-123.3336695014122,48.44414240181544,,,both,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E51,N97,N98,150.96745212929378,"LINESTRING (-13729679.832942717 6181152.637723659, -13729670.626820829 6181138.188789865, -13729669.001556264 6181135.33592546, -13729668.05534059 6181132.315246543, -13729668.289111521 6181108.401576241, -13729668.500618555 6181095.295235222, -13729669.925508037 6181008.9717717795, -13729669.99229973 6181004.94425984)",w4388507,4388507,way,residential,asphalt,,,,,,Shakespeare Street,,30,,,,,-13729688.4112847,6181109.53712111,108.0,30.6576198981,Right,8910.0,8910(92),1992.0,Oaklands,1.0,0.00018084064024374676,-123.3357086395507,48.44440540191616,-123.33588946055715,48.44440806664678,,,both,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E52,N99,N100,528.4106705404868,"LINESTRING (-13730034.151749963 6180380.770036143, -13730033.183270393 6180399.832213531, -13730032.22592277 6180464.855366449, -13730031.847436504 6180523.703844959, -13730031.301971 6180535.517218383, -13730029.788025923 6180626.114926146, -13730028.36313644 6180670.533157628, -13730027.650691697 6180709.716036035, -13730047.899707073 6180744.720678455, -13730055.079814231 6180757.15524807, -13730060.9018236 6180767.22373878, -13730066.701569071 6180777.191556303, -13730121.838112859 6180869.335687367, -13730128.628601799 6180881.6194092985)",w4388531,4388531,way,residential,asphalt,,,,,,Belmont Avenue,,30,,2,,,-13730042.1720654,6180350.23743278,515.0,358.4037445033,Both,1045.0,1045(10),2010.0,Oaklands,1.0,0.0001957027145722156,-123.3389953,48.4400652,-123.33906734771939,48.43988324209657,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E53,N101,N102,338.6779227095785,"LINESTRING (-13730368.121354291 6180544.477941531, -13730362.343872719 6180540.01435916, -13730353.427181505 6180537.614765092, -13730176.874469109 6180537.782568851, -13730144.847851608 6180537.279157584, -13730116.472513406 6180536.842867842, -13730047.198394284 6180535.83604545, -13730031.301971 6180535.517218383)",w4388533,4388533,way,residential,asphalt,,,,,,Hamilton Road,,30,,2,,,-13730059.1383879,6180475.28777906,100.0,89.0006198368,Both,1190.0,1190(91),1991.0,Oaklands,1.0,0.00036184652479818926,-123.33921627015148,48.44099030051568,-123.33921975878758,48.4406284708086,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E54,N103,N104,282.1571834081926,"LINESTRING (-13731550.679436937 6179787.632085786, -13731557.859544095 6179797.732989208, -13731566.24190175 6179815.501883245, -13731569.28092385 6179827.029032612, -13731610.925545357 6180042.47381916, -13731612.116663905 6180051.4843622735, -13731611.482142806 6180056.115483109, -13731611.259503826 6180057.726308338, -13731610.669510525 6180061.048636333)",w4388572,4388572,way,residential,asphalt,,,,,,Blackwood Street,,30,,,,designated,-13731615.8828179,6179881.14591025,154.0,101.0371347233,Both,2580.0,2580(91),1991.0,Hillside/Quadra,1.0,0.00031170168652553396,-123.3529049732708,48.43717481740094,-123.35320423193694,48.43708762685031,,,both,,,,,shared_lane,,,,sign,,,,,,pictogram,,,9.6,ARCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E55,N105,N106,144.68186586934183,"LINESTRING (-13732439.82160575 6180242.503405747, -13732443.328169711 6180259.568474122, -13732443.751183774 6180261.598833598, -13732452.356180413 6180302.290024223, -13732464.122650592 6180367.413113303, -13732467.261860233 6180384.545552046)",w4388575,4388575,way,residential,asphalt,,,,,,Wark Street,,30,,,,,-13732444.9119648,6180194.81104928,142.0,10.8017150577,Right,13830.0,13830(93),1993.0,Hillside/Quadra,1.0,0.00028788062242983013,-123.3606058,48.4392412,-123.36065152747335,48.438956974295756,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E56,N107,N108,540.5411650533816,"LINESTRING (-13733390.857411444 6181253.965545706, -13733386.883305624 6181238.358498937, -13733385.603131479 6181231.813616863, -13733369.27256218 6181149.063246468, -13733364.352240687 6181133.724896571, -13733348.500345197 6181106.975148902, -13733333.038067926 6181088.213456273, -13733315.505248126 6181067.555504381, -13733284.01296418 6181041.108028976, -13733253.066145742 6181022.732451933, -13733232.705810875 6181013.788007307, -13733211.510579826 6181006.337107505, -13733182.300345445 6180999.60780945, -13733168.674839769 6180997.728305706, -13733146.499997204 6180995.915927488, -13733126.084002592 6180992.30795348, -13733113.271129202 6180986.61910454, -13733097.942435319 6180972.254358336, -13733073.808369717 6180938.138183126, -13733059.303440064 6180914.661366664, -13733049.507324876 6180895.111386574)",w4388576,4388576,way,unclassified,asphalt,,,,,,Nanaimo Street,,30,,2,,,-13733383.855066,6181212.13776618,356.0,9.6769089816,Right,10920.0,10920(92),1992.0,Burnside,1.0,1.8381873136739633e-05,-123.36906857816962,48.4450246959471,-123.36908619686062,48.445019454288264,,,both,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E57,N109,N110,97.38760202464006,"LINESTRING (-13732873.077063916 6179983.561545731, -13732874.780252125 6179988.981256531, -13732900.027512638 6180055.192614625, -13732907.574974114 6180074.623212152)",w4388577,4388577,way,unclassified,asphalt,,,,,,Ross Lane,,30,,,,designated,-13732934.0401135,6180113.12163682,374.0,19.9372442989,Right,12010.0,12010(93),1993.0,Burnside,1.0,0.0003303966335267334,-123.3648077,48.4382407,-123.36504544039205,48.438470137227654,,,both,,shared_lane,,,no,no,parallel,street_side,sign,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E58,N111,N112,32.63903770906252,"LINESTRING (-13733194.66794087 6179994.501646614, -13733194.20039901 6179961.8659577565)",w4391805,4391805,way,secondary,asphalt,sign,separate,,,,Government Street,,50,yes,3,,designated,-13733148.2634138,6179879.4762844,387.0,271.4159925331,Left,8420.0,8420(89),1989.0,Burnside,1.0,0.0006413982987326526,-123.3673825,48.4375687,-123.3669698410408,48.437077676211366,,,,,track,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E59,N113,N114,695.9412324187261,"LINESTRING (-13733925.936807841 6175382.228806535, -13733918.08878374 6175393.246856128, -13733779.39583016 6175581.83044464, -13733707.08268894 6175686.59718011, -13733518.629922975 6175946.481931834)",w4391810,4391810,way,tertiary,asphalt,,,,,,Government Street,,30,,,,designated,-13733543.6982991,6175980.20204815,224.0,66.7104440516,Left,970.0,970(09),2009.0,James Bay,1.0,0.0003003572835006316,-123.37031929252485,48.41361190294966,-123.37052209305419,48.41383345755479,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E60,N115,N116,143.14856317966695,"LINESTRING (-13729797.30840135 6178110.964111199, -13729829.947276052 6178110.997662397, -13729940.454134561 6178111.786115624)",w4397232,4397232,way,secondary,asphalt,sign,,,,,Pandora Avenue,,50,,3,,,-13729919.3842347,6177991.70509316,54.0,30.3756894447,Right,10300.0,10300(91),1991.0,Rockland,1.0,0.0007149084568389887,-123.33796094112851,48.42654058784457,-123.33796432586921,48.42582568740032,,,both,,lane,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E61,N117,N118,498.8019187998591,"LINESTRING (-13732304.546160538 6175808.740014426, -13732303.677868512 6175881.795112018, -13732303.043347415 6175910.322995665, -13732301.72977742 6175981.668279439, -13732301.540534286 6175991.63050337, -13732300.026589213 6176073.844452272, -13732298.679623373 6176156.059193828, -13732297.677747957 6176201.762345833, -13732295.584941529 6176307.45916082)",w4397234,4397234,way,residential,,,,,,,Vancouver Street,,30,,,,designated,-13732281.1140124,6175850.5757838,660.0,0.0,Left,723.0,723(16),2016.0,Fairfield,1.0,0.00020599478586290191,-123.35938606720092,48.41306423939501,-123.35918010543188,48.41306055137436,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E62,N119,N116,806.592219969375,"LINESTRING (-13730041.376384916 6178896.517758448, -13730028.073705764 6178745.088587632, -13730023.56526639 6178678.266665743, -13730035.175889278 6178594.131849929, -13730046.87556776 6178505.317254307, -13730045.205775399 6178491.1244522715, -13730025.613545017 6178461.832999367, -13730010.162399696 6178437.389979674, -13730002.703993812 6178424.270968491, -13729994.63333073 6178410.078301378, -13729991.048843127 6178390.852811263, -13729951.753062878 6178187.863807162, -13729940.454134561 6178111.786115624)",w4397235,4397235,way,residential,asphalt,,,,,,Belmont Avenue,,30,,,,,-13730082.2661903,6178526.00466122,70.0,87.0638515856,Both,840.0,840(91),1991.0,Fernwood,1.0,0.000335845843683182,-123.33909810242088,48.428945214542225,-123.33942751937141,48.42901061258057,,,both,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E63,N120,N121,411.20696543138956,"LINESTRING (-13730287.35906372 6178269.37757115, -13730288.138300156 6178130.054765062, -13730288.104904309 6178122.891570948, -13730286.746806523 6177858.1763464715)",w4397236,4397236,way,residential,asphalt,,,,,,Elford Street,,30,,,,,-13730284.1863879,6178100.89353495,67.0,353.0080344669,Right,6860.0,6860(89),1989.0,Fernwood,1.0,3.418579530300026e-05,-123.34127558414184,48.42647630457639,-123.34124139936819,48.42647656886932,,,both,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E64,N122,N123,185.39508622429142,"LINESTRING (-13729178.060337966 6178097.107477082, -13729174.030572398 6177911.756191719)",w4397241,4397241,way,residential,,,,,,,Beverley Place,,,,,,,-13729090.5699248,6177844.76908242,38.0,91.885375401,Left,4297.0,4297(97),1997.0,Rockland,1.0,0.0008494522223285936,-123.3312687,48.4253491,-123.33051896024638,48.42494977634697,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E65,N124,N125,623.3542724857276,"LINESTRING (-13731426.524808854 6177452.094339598, -13731497.847206606 6177463.33313028, -13731499.761901848 6177463.668616795, -13731525.498968119 6177468.214460399, -13731618.628854118 6177483.86492942, -13731641.738780405 6177487.538516344, -13731704.745612195 6177497.569597375, -13731722.1893764 6177500.354147047, -13731745.009872016 6177503.977417856, -13731787.667500885 6177511.291061779, -13731813.13740038 6177515.5517654875, -13731832.696234914 6177518.822779623, -13731840.032189358 6177520.047313441, -13731866.270193337 6177524.442217091, -13731960.223843563 6177540.126338275, -13731982.17604715 6177543.79994944, -13732023.998779843 6177550.778137563, -13732041.609523285 6177553.210440055)",w4406911,4406911,way,residential,asphalt,,,,,,Meares Street,,30,,,,,-13731378.5276236,6177404.93598505,183.0,79.1325691359,Both,1070.0,1070(81),1981.0,Fairfield,1.0,0.0005147244017695773,-123.3515032,48.4226089,-123.35107203394888,48.42232776471914,,,both,,,,,no,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E66,N126,N127,460.3376663899255,"LINESTRING (-13730555.015647383 6177728.220619025, -13730539.642425705 6177735.46735586, -13730483.548534296 6177760.310961068, -13730423.168842489 6177789.012880034, -13730378.08444872 6177811.608789534, -13730286.746806523 6177858.1763464715, -13730247.81838059 6177875.052116133, -13730190.689217916 6177898.134733895, -13730136.521153696 6177919.254712888)",w4418626,4418626,way,secondary,asphalt,sign,,,,,Fort Street,,40,,3,,designated,-13730095.7374275,6177972.11238528,53.0,32.1316322118,Left,8670.0,8670(91),1991.0,Fernwood,1.0,0.0004832264566796756,-123.3399149,48.4253938,-123.33954853355414,48.42570889274156,,,both,,track,,,track,,,,,,,,,,exclusive,,,,,1,1,left,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
